id,title,description,target_amount,current_amount,has_image,description_length,start_date,end_date,days_to_target
e043b70a-1fc5-466c-9fba-fefc0bf25f00,Animal Rescue,Your help can make a big difference.,38331.8,0.0,True,36,2025-04-16,2025-05-07,21
542e9651-ad33-4a8e-8df0-75d6e84b702e,Save the Earth,Support our mission to provide essential services.,53787.17,0.0,True,50,2025-04-16,2025-06-20,65
06a5a8fa-3fda-421c-96e4-60968046bdaf,Animal Rescue,Join us to support those in need.,70906.37,0.0,False,33,2025-04-16,2025-05-02,16
597c792d-cc02-445a-870e-828188eada53,Save the Earth,Every donation brings us closer to our goal.,74541.31,0.0,True,44,2025-04-16,2025-05-12,26
365c0146-3e60-4826-badc-6ce2dc6c329c,Medical Aid,Join us to support those in need.,64705.42,0.0,False,33,2025-04-16,2025-04-27,11
c966e133-c113-4550-9e76-55775bd8fad7,Clean Water Project,Your help can make a big difference.,87424.56,0.0,True,36,2025-04-16,2025-04-28,12
38c68c52-523c-4f33-8af7-05aff2b74eb5,Clean Water Project,Together we can build a better future.,9944.4,0.0,True,38,2025-04-16,2025-05-28,42
5ff1b5d5-be4f-4f49-88cd-227a22c2324f,Medical Aid,Together we can build a better future.,79202.34,0.0,True,38,2025-04-16,2025-05-11,25
6adc07f7-cb01-43bd-83da-a7c6dbb525b4,Build a School,Your help can make a big difference.,26232.21,0.0,False,36,2025-04-16,2025-04-22,6
bafa8de5-2878-4043-aa2f-9e2a961a171e,Help the Kids,Join us to support those in need.,67535.55,0.0,True,33,2025-04-16,2025-07-11,86
a7172aaa-beba-46da-a496-25dcdd679de3,Clean Water Project,Raising funds for a great cause that will change lives.,62487.87,0.0,False,55,2025-04-16,2025-06-02,47
402c895c-3772-4b03-adb1-e854af6beb04,Animal Rescue,Every donation brings us closer to our goal.,14709.9,0.0,False,44,2025-04-16,2025-05-29,43
4f15689f-360e-45bc-a2cf-f0c0a97ca337,Animal Rescue,Support our mission to provide essential services.,80925.14,0.0,True,50,2025-04-16,2025-05-19,33
9b110e4a-e6b6-44d2-af58-b4c81581beb8,Build a School,Support our mission to provide essential services.,87517.57,0.0,True,50,2025-04-16,2025-07-05,80
1437b2a1-9a11-4bd0-9f2a-da3a1200a2de,Help the Kids,Together we can build a better future.,89488.6,0.0,False,38,2025-04-16,2025-05-18,32
4bfad0e7-bf98-428d-bbe5-25da9325926a,Build a School,Support our mission to provide essential services.,41196.27,0.0,False,50,2025-04-16,2025-04-23,7
2481ad7f-928a-4a47-8590-7fb42156596d,Save the Earth,Every donation brings us closer to our goal.,2060.89,0.0,False,44,2025-04-16,2025-06-20,65
97d24b43-47cd-4a0b-8271-2eb4509cdb67,Clean Water Project,Join us to support those in need.,27414.99,0.0,False,33,2025-04-16,2025-07-13,88
6da6b6f6-661e-4dbd-b5f4-e0949f508f91,Medical Aid,Raising funds for a great cause that will change lives.,71657.13,0.0,False,55,2025-04-16,2025-05-16,30
161f50bb-ad07-44ec-aa5b-c5c07fb370ed,Help the Kids,Your help can make a big difference.,65137.17,0.0,False,36,2025-04-16,2025-06-26,71
b1716360-23a4-42c7-9c03-493a082d218b,Clean Water Project,Join us to support those in need.,6910.3,0.0,False,33,2025-04-16,2025-07-05,80
ef8f60a7-a610-4e02-a541-8273e0e2d2c5,Clean Water Project,Every donation brings us closer to our goal.,42495.73,0.0,False,44,2025-04-16,2025-06-15,60
bb2ebc4d-8da3-4d45-8a6f-7d0321dcc44b,Save the Earth,Together we can build a better future.,98180.79,0.0,False,38,2025-04-16,2025-06-30,75
00849f7c-921f-40e4-8c02-b9c0b3b22c14,Medical Aid,Raising funds for a great cause that will change lives.,7006.83,0.0,True,55,2025-04-16,2025-05-03,17
35a8ac87-60ca-4e7e-bf74-7eef6b5b6520,Build a School,Every donation brings us closer to our goal.,96970.26,0.0,True,44,2025-04-16,2025-07-09,84
5aa2cd8b-17b8-4962-bb93-9fc3ba653fe5,Medical Aid,Support our mission to provide essential services.,76021.47,0.0,False,50,2025-04-16,2025-05-28,42
2578bff6-ccba-4a0c-9ba9-8a6fa57b1601,Build a School,Raising funds for a great cause that will change lives.,3068.8,0.0,True,55,2025-04-16,2025-05-17,31
19eee15e-68c9-47b9-abe5-54c7fc322639,Clean Water Project,Support our mission to provide essential services.,89443.73,0.0,False,50,2025-04-16,2025-06-23,68
db1903da-3d03-49c0-9971-79b0da0b66e3,Animal Rescue,Raising funds for a great cause that will change lives.,29468.67,0.0,False,55,2025-04-16,2025-05-18,32
19e42287-5aee-46c6-be8d-a1c0f876c824,Medical Aid,Join us to support those in need.,90080.86,0.0,True,33,2025-04-16,2025-05-07,21
5b83648d-6120-4a53-9f0f-4c9c31d776a3,Save the Earth,Your help can make a big difference.,51732.98,0.0,False,36,2025-04-16,2025-05-27,41
e5e54920-876a-4204-936b-86aff22f1816,Build a School,Your help can make a big difference.,63954.3,0.0,True,36,2025-04-16,2025-07-05,80
093a0742-9365-4222-9c32-ac84c532b941,Build a School,Support our mission to provide essential services.,37026.82,0.0,False,50,2025-04-16,2025-05-11,25
f69fa3da-6b2a-4676-a31e-34c3a0117f2f,Medical Aid,Support our mission to provide essential services.,94422.2,0.0,True,50,2025-04-16,2025-07-09,84
c6c9e407-f8da-46ac-9b3b-67ded7ccd1cf,Medical Aid,Raising funds for a great cause that will change lives.,56218.78,0.0,True,55,2025-04-16,2025-05-31,45
069f19cd-c01c-41f2-b9b5-07d462269ffe,Animal Rescue,Join us to support those in need.,1804.63,0.0,True,33,2025-04-16,2025-05-09,23
d5b63a60-4e18-46c5-b64c-58a21a0ac975,Help the Kids,Your help can make a big difference.,35441.74,0.0,False,36,2025-04-16,2025-05-26,40
699d7c90-f568-44f7-92e7-4f0a5bda1a4c,Animal Rescue,Raising funds for a great cause that will change lives.,21772.16,0.0,False,55,2025-04-16,2025-06-17,62
71a5ef6b-dca2-4d80-a632-9f4f459d9120,Animal Rescue,Raising funds for a great cause that will change lives.,79354.84,0.0,False,55,2025-04-16,2025-05-29,43
8b576795-ff8d-489a-9816-cc1358483747,Clean Water Project,Support our mission to provide essential services.,65199.72,0.0,False,50,2025-04-16,2025-05-14,28
0274683b-cac1-42b6-a800-476c8de7a5b1,Medical Aid,Your help can make a big difference.,45311.69,0.0,False,36,2025-04-16,2025-07-14,89
b41f96c7-a0f6-4933-b464-bfcf9b54dc80,Animal Rescue,Your help can make a big difference.,27995.72,0.0,True,36,2025-04-16,2025-06-29,74
ee3bfb57-996a-4fa2-b145-07f6a75b395c,Help the Kids,Your help can make a big difference.,54721.16,0.0,False,36,2025-04-16,2025-05-24,38
72853c50-5487-41fe-bf78-d283e89363a6,Save the Earth,Every donation brings us closer to our goal.,93482.54,0.0,False,44,2025-04-16,2025-05-16,30
13e3617c-4fd8-4184-ab30-4eb439b7e13f,Help the Kids,Your help can make a big difference.,67969.71,0.0,True,36,2025-04-16,2025-05-29,43
3735b23f-db81-461d-b2ef-6b6b6fe8913e,Animal Rescue,Your help can make a big difference.,88858.14,0.0,True,36,2025-04-16,2025-07-10,85
ee1f250e-135e-43ba-adfd-dd1359c60e49,Help the Kids,Your help can make a big difference.,14518.53,0.0,True,36,2025-04-16,2025-06-20,65
1cb8268c-e960-4745-b5d5-12975a0d6748,Help the Kids,Your help can make a big difference.,13657.62,0.0,True,36,2025-04-16,2025-06-02,47
0e942a6c-4263-477a-8d08-3fe32e265d3c,Animal Rescue,Raising funds for a great cause that will change lives.,75221.54,0.0,True,55,2025-04-16,2025-05-04,18
f41abb3d-9431-4e62-bcbd-01a976f0c7b0,Help the Kids,Every donation brings us closer to our goal.,24884.79,0.0,False,44,2025-04-16,2025-06-20,65
afee30db-b17a-4842-b237-3fbb6940c8eb,Help the Kids,Raising funds for a great cause that will change lives.,71188.86,0.0,False,55,2025-04-16,2025-04-25,9
88842879-176f-4ea0-a17a-d9db4938cd68,Save the Earth,Raising funds for a great cause that will change lives.,39299.3,0.0,False,55,2025-04-16,2025-05-12,26
79a9d20c-e57f-4a6c-b172-155f102365c5,Help the Kids,Your help can make a big difference.,62069.91,0.0,True,36,2025-04-16,2025-05-22,36
1b29ea8c-88b3-4aaa-8cc8-360de3875eb7,Help the Kids,Support our mission to provide essential services.,23861.79,0.0,False,50,2025-04-16,2025-04-27,11
6e85f239-a803-43c2-8594-62da6d758d5c,Build a School,Every donation brings us closer to our goal.,48689.71,0.0,True,44,2025-04-16,2025-06-05,50
af42d033-beef-402b-af0d-ce72997a9da7,Medical Aid,Together we can build a better future.,18959.07,0.0,False,38,2025-04-16,2025-07-15,90
8722d84d-ef18-4f50-a10d-00646d104961,Medical Aid,Join us to support those in need.,68068.41,0.0,False,33,2025-04-16,2025-06-12,57
a79e03bd-aaf5-4811-ace0-3638cf1b9bc6,Medical Aid,Together we can build a better future.,21055.5,0.0,True,38,2025-04-16,2025-06-20,65
576e2cbe-cc15-4b68-b7b1-ba3abd2e3526,Save the Earth,Support our mission to provide essential services.,55295.59,0.0,True,50,2025-04-16,2025-06-27,72
60aca5c0-c28c-4f6c-9dda-8ef63e6c9e17,Build a School,Together we can build a better future.,92543.44,0.0,False,38,2025-04-16,2025-05-23,37
119d58da-c63f-4675-8506-3cd1d62b4871,Help the Kids,Raising funds for a great cause that will change lives.,19647.25,0.0,False,55,2025-04-16,2025-07-14,89
b6fe4d04-8793-41e9-96dd-2a0d1d8afe04,Animal Rescue,Support our mission to provide essential services.,67289.96,0.0,True,50,2025-04-16,2025-05-30,44
e53c6df1-1de0-449d-b0d0-52e20f60063a,Animal Rescue,Join us to support those in need.,71564.38,0.0,False,33,2025-04-16,2025-06-07,52
2a05f776-8a2d-481a-8523-523bab8b925d,Animal Rescue,Raising funds for a great cause that will change lives.,52790.11,0.0,False,55,2025-04-16,2025-06-30,75
4bf47d5d-ae48-49fc-8e09-d6fbe6398445,Animal Rescue,Your help can make a big difference.,13959.95,0.0,False,36,2025-04-16,2025-05-22,36
37e54c42-ac34-427a-948c-882f66fcea5b,Clean Water Project,Every donation brings us closer to our goal.,87524.5,0.0,True,44,2025-04-16,2025-06-21,66
16f147cb-31d7-4cfb-92ce-c4e0b8b7ba2f,Help the Kids,Your help can make a big difference.,70842.36,0.0,False,36,2025-04-16,2025-07-04,79
e303e7e9-fad2-4998-a8ae-4169957879a2,Medical Aid,Raising funds for a great cause that will change lives.,78662.83,0.0,True,55,2025-04-16,2025-04-22,6
377131b5-a3c8-424b-8088-09a7dac1ba8e,Clean Water Project,Together we can build a better future.,2337.48,0.0,True,38,2025-04-16,2025-06-07,52
1e6d8005-9539-4a2c-8197-206a49fd91d2,Medical Aid,Every donation brings us closer to our goal.,13761.21,0.0,False,44,2025-04-16,2025-06-15,60
e776c8f1-3ede-42f8-b145-8203aa89ad7b,Animal Rescue,Your help can make a big difference.,9687.09,0.0,False,36,2025-04-16,2025-05-08,22
30515313-0c38-4f36-8121-9ccd6cc4cb21,Help the Kids,Join us to support those in need.,50499.59,0.0,False,33,2025-04-16,2025-06-03,48
4536a760-fb9d-40c7-b410-8a5c7aef81f3,Clean Water Project,Your help can make a big difference.,77542.79,0.0,False,36,2025-04-16,2025-05-20,34
0dcddd42-9df9-4cfc-87f3-22f0c34b9abd,Help the Kids,Your help can make a big difference.,75540.72,0.0,False,36,2025-04-16,2025-06-11,56
ded290db-16b3-487a-b24a-9ff2422c1622,Medical Aid,Raising funds for a great cause that will change lives.,72002.9,0.0,True,55,2025-04-16,2025-06-21,66
ac321a59-41a3-4d8e-b664-3c0d17469e6e,Animal Rescue,Support our mission to provide essential services.,87824.87,0.0,True,50,2025-04-16,2025-07-03,78
584a4b34-7cc3-4ffc-a035-c5d2e0969467,Medical Aid,Your help can make a big difference.,39067.6,0.0,False,36,2025-04-16,2025-07-06,81
b82943f4-4012-4364-bbee-23a629e1cb77,Help the Kids,Join us to support those in need.,62999.41,0.0,False,33,2025-04-16,2025-06-19,64
c3895860-0315-4d2c-a3a3-ac90b23600c6,Animal Rescue,Support our mission to provide essential services.,90261.38,0.0,False,50,2025-04-16,2025-06-29,74
ab0f5db4-4fd7-466d-9aa9-862b629d1534,Medical Aid,Raising funds for a great cause that will change lives.,31321.23,0.0,True,55,2025-04-16,2025-04-22,6
1ba467dd-e780-49c8-bc2f-eb9fc0aa9566,Build a School,Together we can build a better future.,29170.22,0.0,True,38,2025-04-16,2025-05-02,16
2f301fe2-02ab-41af-9690-5dba95f3c06f,Save the Earth,Support our mission to provide essential services.,69666.67,0.0,False,50,2025-04-16,2025-06-10,55
6c05f55d-bcc7-4f31-93c5-7e0e54728411,Clean Water Project,Raising funds for a great cause that will change lives.,18030.23,0.0,True,55,2025-04-16,2025-05-26,40
33f6ca86-cda3-4418-ac4f-5991f54e345c,Medical Aid,Every donation brings us closer to our goal.,82389.02,0.0,True,44,2025-04-16,2025-06-12,57
f75f7a90-ff4f-448f-abbe-753f7d6a0bfe,Save the Earth,Together we can build a better future.,89743.79,0.0,True,38,2025-04-16,2025-06-15,60
405e784f-ebfb-40f5-903c-073ca4b1f662,Save the Earth,Together we can build a better future.,70637.45,0.0,False,38,2025-04-16,2025-06-27,72
fa9cb3d6-310a-451f-b608-2254137cf839,Save the Earth,Join us to support those in need.,33729.0,0.0,False,33,2025-04-16,2025-06-14,59
917a9b2a-fc2f-4b43-b8cf-4a187076c1bd,Save the Earth,Every donation brings us closer to our goal.,92599.48,0.0,True,44,2025-04-16,2025-05-02,16
c19984d6-0d19-42c1-9cb2-619a58ade0d3,Clean Water Project,Join us to support those in need.,75227.43,0.0,False,33,2025-04-16,2025-04-22,6
5412659a-213d-4f44-a612-12cbaca8de4a,Medical Aid,Together we can build a better future.,49615.59,0.0,False,38,2025-04-16,2025-05-19,33
5a39199a-fe2c-4b95-8244-54bd5b851cd8,Build a School,Raising funds for a great cause that will change lives.,90035.11,0.0,True,55,2025-04-16,2025-06-30,75
021be9d0-8074-4dd0-83a3-ccce2b221577,Help the Kids,Together we can build a better future.,14454.65,0.0,True,38,2025-04-16,2025-04-23,7
7e690dc0-6e2d-4d8a-963c-45feae7da50f,Build a School,Your help can make a big difference.,30051.98,0.0,True,36,2025-04-16,2025-05-18,32
833583c2-323b-4697-b5cd-a2aa5c793363,Save the Earth,Support our mission to provide essential services.,94830.14,0.0,False,50,2025-04-16,2025-05-21,35
5524e5f9-8007-46e7-9b68-c68abeb490e0,Clean Water Project,Every donation brings us closer to our goal.,4014.44,0.0,False,44,2025-04-16,2025-05-10,24
a5b6d77a-81c8-428d-a9e4-ad194b2758e0,Save the Earth,Every donation brings us closer to our goal.,13624.79,0.0,True,44,2025-04-16,2025-07-14,89
5a2957ea-e71a-4109-9c80-720567ba3e84,Save the Earth,Raising funds for a great cause that will change lives.,82059.07,0.0,False,55,2025-04-16,2025-06-04,49
c2a9fb07-255c-478e-8bd2-9d68f6fcf455,Build a School,Join us to support those in need.,78966.73,0.0,False,33,2025-04-16,2025-05-01,15
29a558d3-eba6-4a79-86c4-1bc98b6b99b5,Save the Earth,Join us to support those in need.,58479.33,0.0,False,33,2025-04-16,2025-05-19,33
f5c0c6e0-046a-4ac6-b8c4-949cce3898e6,Save the Earth,Every donation brings us closer to our goal.,84464.75,0.0,False,44,2025-04-16,2025-06-10,55
0f225dc3-6ef8-48d6-961b-a3c1438177ac,Save the Earth,Support our mission to provide essential services.,6229.8,0.0,True,50,2025-04-16,2025-05-30,44
a2a5cf63-67bd-450d-bd14-b41a18a101b2,Build a School,Raising funds for a great cause that will change lives.,15660.17,0.0,True,55,2025-04-16,2025-06-27,72
32f9fcd3-74e2-4c20-abe2-5d7eea160325,Animal Rescue,Your help can make a big difference.,2333.54,0.0,True,36,2025-04-16,2025-06-06,51
c79330e8-3ff0-49b3-83be-1b3acb7cc4a1,Build a School,Raising funds for a great cause that will change lives.,78934.58,0.0,True,55,2025-04-16,2025-06-19,64
8d04e60d-3fb0-4a84-9aaf-43ea9f015e10,Help the Kids,Every donation brings us closer to our goal.,30844.85,0.0,False,44,2025-04-16,2025-05-24,38
b10f1a9a-e566-48b2-8939-0d9dac4abf67,Clean Water Project,Raising funds for a great cause that will change lives.,96091.66,0.0,True,55,2025-04-16,2025-06-23,68
c15e55d7-f3eb-47e8-b024-85563df223d4,Clean Water Project,Every donation brings us closer to our goal.,75782.93,0.0,True,44,2025-04-16,2025-05-06,20
aae9d2f2-5ef5-4377-a3d7-d941112c914a,Medical Aid,Together we can build a better future.,86435.3,0.0,True,38,2025-04-16,2025-06-20,65
c22a311b-77b7-4814-9a0d-abb9c3a8496d,Animal Rescue,Every donation brings us closer to our goal.,70946.94,0.0,False,44,2025-04-16,2025-06-07,52
ee84660e-d781-4024-a554-d5544cf4e49e,Clean Water Project,Support our mission to provide essential services.,57432.58,0.0,True,50,2025-04-16,2025-04-30,14
3bb9264a-228b-49ab-ab0d-9d8c2c1f145b,Build a School,Join us to support those in need.,5808.09,0.0,True,33,2025-04-16,2025-07-11,86
c199f365-9cc7-49c7-934e-0cd7750e0a04,Help the Kids,Raising funds for a great cause that will change lives.,82031.56,0.0,True,55,2025-04-16,2025-06-02,47
b2473b4a-721b-457f-985a-bcc557d99308,Save the Earth,Your help can make a big difference.,8047.48,0.0,True,36,2025-04-16,2025-04-22,6
0805a309-28a6-499e-84a7-f1e0f4bc1d88,Save the Earth,Your help can make a big difference.,83279.58,0.0,True,36,2025-04-16,2025-06-26,71
85522094-739c-4ee8-911b-60a7a641ff1a,Clean Water Project,Together we can build a better future.,43186.65,0.0,True,38,2025-04-16,2025-07-13,88
304ec9b2-f650-4ca9-8c95-91dce693c463,Clean Water Project,Raising funds for a great cause that will change lives.,55610.91,0.0,True,55,2025-04-16,2025-05-14,28
9c1ae731-684a-48e6-8368-8659e433d5f4,Help the Kids,Your help can make a big difference.,38792.53,0.0,False,36,2025-04-16,2025-06-25,70
b7c4a071-a6bb-426b-a071-01842a4ab03e,Medical Aid,Every donation brings us closer to our goal.,51499.01,0.0,False,44,2025-04-16,2025-06-23,68
3bc34872-361e-4a82-a8c2-94f6bcc9c650,Save the Earth,Your help can make a big difference.,38577.9,0.0,False,36,2025-04-16,2025-05-19,33
55051e63-31cc-4469-96d4-798cd1ed44ef,Save the Earth,Your help can make a big difference.,95354.85,0.0,True,36,2025-04-16,2025-05-03,17
7fc664b8-4e7a-4b25-a7da-fd52c56a6453,Medical Aid,Every donation brings us closer to our goal.,88465.04,0.0,True,44,2025-04-16,2025-06-03,48
9f5b3735-5298-4d9b-a0e1-0f23cbdb3041,Help the Kids,Every donation brings us closer to our goal.,73679.95,0.0,True,44,2025-04-16,2025-06-09,54
1548b367-562a-49e2-8ee6-835dc296e6b7,Medical Aid,Join us to support those in need.,60361.78,0.0,True,33,2025-04-16,2025-04-22,6
bf62a569-1dfb-4188-845b-77e4db90ba12,Medical Aid,Raising funds for a great cause that will change lives.,35250.87,0.0,True,55,2025-04-16,2025-06-18,63
011546d6-5255-4a42-89d6-e1e4f7db2144,Build a School,Join us to support those in need.,6706.23,0.0,False,33,2025-04-16,2025-06-19,64
3dc445f3-02b9-4a3a-be5a-ade8c05bc6ca,Clean Water Project,Your help can make a big difference.,35772.18,0.0,False,36,2025-04-16,2025-05-27,41
2d603181-d19f-40cf-b271-55e5f1102d94,Medical Aid,Join us to support those in need.,80863.16,0.0,True,33,2025-04-16,2025-05-19,33
1f67efd8-544e-4bac-8abf-09cddd865b8c,Animal Rescue,Support our mission to provide essential services.,63161.12,0.0,True,50,2025-04-16,2025-06-17,62
c1c4e614-c783-4b03-9fb3-19d507e1a3d8,Medical Aid,Join us to support those in need.,24959.2,0.0,False,33,2025-04-16,2025-05-05,19
c64ea09c-49dc-44c0-8747-6a9dfca403e6,Help the Kids,Join us to support those in need.,35474.06,0.0,False,33,2025-04-16,2025-05-13,27
44e31410-9409-487e-94d1-5cd12382446b,Build a School,Support our mission to provide essential services.,81363.02,0.0,False,50,2025-04-16,2025-05-13,27
08d0412e-dcb6-40de-9805-0c1984e39b2f,Help the Kids,Join us to support those in need.,40942.84,0.0,False,33,2025-04-16,2025-04-26,10
082a23c2-e850-4039-8542-e4608a3110b8,Build a School,Raising funds for a great cause that will change lives.,28703.25,0.0,False,55,2025-04-16,2025-06-01,46
0aa14062-aa0d-41f1-ba70-a60006e71cc3,Animal Rescue,Join us to support those in need.,49795.36,0.0,False,33,2025-04-16,2025-05-15,29
5b0baf33-c1bd-45ac-a60b-e1796818eaf3,Build a School,Join us to support those in need.,73519.42,0.0,True,33,2025-04-16,2025-05-22,36
27e2dd15-614d-4353-ba59-c02e7cee12a8,Build a School,Together we can build a better future.,50700.96,0.0,False,38,2025-04-16,2025-07-09,84
e8dab296-4198-4043-9cb6-0ae9b8cb8a01,Animal Rescue,Together we can build a better future.,4510.01,0.0,True,38,2025-04-16,2025-06-16,61
c408776c-7eb6-4519-a226-5b974ddb3029,Build a School,Support our mission to provide essential services.,43660.03,0.0,False,50,2025-04-16,2025-05-27,41
604fc259-db89-4f57-b383-de69c87f45dc,Clean Water Project,Raising funds for a great cause that will change lives.,60577.42,0.0,True,55,2025-04-16,2025-04-29,13
84d4f1c7-934c-40cf-b10b-150f065f3310,Save the Earth,Join us to support those in need.,22889.99,0.0,False,33,2025-04-16,2025-07-08,83
a045887e-9f43-42bc-b046-19c71dec71ad,Help the Kids,Your help can make a big difference.,40008.29,0.0,True,36,2025-04-16,2025-07-03,78
97ebe5d7-8006-4a7a-990f-a238a4a8acdd,Clean Water Project,Your help can make a big difference.,36481.31,0.0,False,36,2025-04-16,2025-06-10,55
a229c946-8813-4d0b-9685-03a38937775a,Medical Aid,Your help can make a big difference.,46924.49,0.0,True,36,2025-04-16,2025-05-03,17
9e064fc5-1977-4965-acf9-fbb6da16014f,Save the Earth,Support our mission to provide essential services.,78857.24,0.0,False,50,2025-04-16,2025-06-13,58
570f1bfb-1e83-4b99-908b-b2c7ddb79840,Animal Rescue,Every donation brings us closer to our goal.,25578.26,0.0,False,44,2025-04-16,2025-07-05,80
857b15e6-2bf8-4cfe-91a0-d563ef3a99b9,Build a School,Raising funds for a great cause that will change lives.,65409.05,0.0,False,55,2025-04-16,2025-05-03,17
ad2af982-e1e7-4a68-9008-46d8557bff5d,Build a School,Every donation brings us closer to our goal.,11477.38,0.0,False,44,2025-04-16,2025-07-13,88
e8fca688-7c6d-47b8-a17a-2c44da2c5264,Animal Rescue,Together we can build a better future.,64673.13,0.0,True,38,2025-04-16,2025-05-29,43
d59feb84-9b65-4531-8f16-8a59a1c056b3,Help the Kids,Join us to support those in need.,70102.57,0.0,True,33,2025-04-16,2025-05-10,24
30fa0bd5-7c4e-45df-8be9-33211f955665,Build a School,Support our mission to provide essential services.,64131.23,0.0,False,50,2025-04-16,2025-07-05,80
ae69fb48-b51e-4c35-aea4-c163c91f7419,Animal Rescue,Join us to support those in need.,76123.58,0.0,False,33,2025-04-16,2025-05-14,28
810e4c83-4427-4833-883e-e688b6baa773,Save the Earth,Your help can make a big difference.,9036.85,0.0,True,36,2025-04-16,2025-06-03,48
9dba0fa2-672f-4c1e-a3c9-3f8b12de5af4,Build a School,Every donation brings us closer to our goal.,6105.98,0.0,True,44,2025-04-16,2025-05-10,24
eb188188-c7e9-4d11-ae8a-a723e362a687,Help the Kids,Together we can build a better future.,15046.27,0.0,False,38,2025-04-16,2025-05-05,19
fe8bd369-be0b-4281-b606-36bca7afa854,Clean Water Project,Together we can build a better future.,37717.44,0.0,False,38,2025-04-16,2025-06-13,58
0d43d311-44ef-42b2-9dc7-67cad5fd3858,Medical Aid,Your help can make a big difference.,27226.51,0.0,True,36,2025-04-16,2025-05-16,30
dab8905b-8142-42ec-9ab1-f0bea44ff432,Build a School,Join us to support those in need.,62895.7,0.0,False,33,2025-04-16,2025-06-30,75
f9544480-fdec-47df-95de-6b800f9e8378,Help the Kids,Join us to support those in need.,55828.34,0.0,False,33,2025-04-16,2025-05-09,23
81bffb59-c1b0-4b5c-bf0b-925e787d86b7,Medical Aid,Join us to support those in need.,50520.84,0.0,False,33,2025-04-16,2025-06-14,59
94cfc1fe-e91a-4e1c-addc-e13d67705dbe,Help the Kids,Support our mission to provide essential services.,91257.13,0.0,False,50,2025-04-16,2025-05-10,24
07532f0e-88ad-4920-8d0a-e642e686fc2d,Save the Earth,Your help can make a big difference.,41266.63,0.0,False,36,2025-04-16,2025-06-08,53
3dabc186-a482-4c3a-a04d-e43a898a554e,Animal Rescue,Raising funds for a great cause that will change lives.,25087.87,0.0,False,55,2025-04-16,2025-06-02,47
0a39b3d7-76c7-42f2-a9a6-f7b256907daf,Medical Aid,Support our mission to provide essential services.,61791.31,0.0,True,50,2025-04-16,2025-05-31,45
63a1ea78-01cf-49e7-a9c1-2f1e1a84eb8b,Animal Rescue,Support our mission to provide essential services.,60536.35,0.0,False,50,2025-04-16,2025-05-17,31
18ed9955-dd74-4834-b328-f2fed5694053,Medical Aid,Join us to support those in need.,35124.96,0.0,True,33,2025-04-16,2025-05-11,25
42386cdc-f9a0-449a-abf9-c5296e406790,Build a School,Every donation brings us closer to our goal.,41280.55,0.0,False,44,2025-04-16,2025-06-08,53
4859d018-8537-409f-8c07-506c464813ab,Animal Rescue,Support our mission to provide essential services.,88296.16,0.0,True,50,2025-04-16,2025-06-07,52
0c3deb35-6032-4ebe-8cfd-af056c6d14fb,Animal Rescue,Your help can make a big difference.,90253.56,0.0,True,36,2025-04-16,2025-04-24,8
4248b03d-570e-4674-9114-f12dc14f7adf,Build a School,Support our mission to provide essential services.,97477.0,0.0,False,50,2025-04-16,2025-06-06,51
d37df110-6718-4f12-9e43-98b6c6d4bd4c,Build a School,Every donation brings us closer to our goal.,32576.33,0.0,True,44,2025-04-16,2025-04-29,13
39fdb49e-5d78-4f6c-b09f-3bc2b27d00d6,Save the Earth,Every donation brings us closer to our goal.,89154.82,0.0,False,44,2025-04-16,2025-06-28,73
e56050f5-19e4-4498-8523-4693fc8d32f6,Clean Water Project,Support our mission to provide essential services.,71654.3,0.0,False,50,2025-04-16,2025-05-23,37
0de526d6-89a0-4481-8812-7c17fb590281,Animal Rescue,Every donation brings us closer to our goal.,82227.21,0.0,True,44,2025-04-16,2025-07-14,89
0e4f7061-76cc-4cae-91ec-81a373795181,Medical Aid,Every donation brings us closer to our goal.,29813.89,0.0,True,44,2025-04-16,2025-05-08,22
403858a1-6ce4-4155-8129-035bede9f977,Clean Water Project,Join us to support those in need.,1010.71,0.0,False,33,2025-04-16,2025-07-11,86
09adefd6-7677-413d-95ed-6982d0a35492,Build a School,Every donation brings us closer to our goal.,12788.34,0.0,False,44,2025-04-16,2025-05-16,30
ab4e9c67-fa83-4023-9759-5895b0312484,Clean Water Project,Your help can make a big difference.,4241.38,0.0,True,36,2025-04-16,2025-07-11,86
69ea047d-19ef-490f-96eb-eb8990089542,Medical Aid,Together we can build a better future.,88211.07,0.0,True,38,2025-04-16,2025-06-23,68
f4df0531-7b0b-4716-85a4-e356e5aafe4b,Clean Water Project,Together we can build a better future.,11249.56,0.0,False,38,2025-04-16,2025-05-25,39
8c349bec-e858-4b25-9c73-faec87d73d4f,Clean Water Project,Your help can make a big difference.,58195.55,0.0,False,36,2025-04-16,2025-04-21,5
b252b9da-b3e7-4292-8695-d1eb5bd13bd8,Save the Earth,Together we can build a better future.,78686.21,0.0,False,38,2025-04-16,2025-06-08,53
3458a37c-92bf-4ca6-9aa9-50324c82e362,Help the Kids,Support our mission to provide essential services.,63386.46,0.0,True,50,2025-04-16,2025-05-13,27
4250e514-9656-4d7d-a4a6-e71dcb8600a1,Clean Water Project,Raising funds for a great cause that will change lives.,77644.67,0.0,True,55,2025-04-16,2025-05-09,23
4aefdd87-0dcc-4e63-89e5-217b299e7092,Animal Rescue,Raising funds for a great cause that will change lives.,40306.98,0.0,True,55,2025-04-16,2025-05-13,27
